idx,text,image_path
70,"Blueberry Pet Essentials 10 Patterns Pink Flamingo on Light Emerald Adjustable Dog Collar, Small, Neck 12""-16"" ",data/multimodal_search_images/idx_70.jpg
71,"Double Dog Cat Bowls 2 Stainless Steel with No Spill Non-Skid Silicone Mat, Pet Food Water Feeder Bowl for Small Medium Large Dogs, Puppies, and Pets ",data/multimodal_search_images/idx_71.jpg
72,"Dog Training Collar with Remote No Shock, Waterproof Rechargeable Vibration Collar for Dogs No Shock, 1000ft Remote Control Suitable for Small Medium Large Dogs and All Breeds ",data/multimodal_search_images/idx_72.jpg
73,"Dogit Puppy Toy, Baby Turtle The Dogit Luvz Puppy Luv Dog Toys are delightful puppy toys made from soft plush fabric, and feature bungee and rope play elements. The toys also come with a squeaker to provide your pet with hours of play and amusement. The Puppy Luv Collection is made up of a variety of animals and colors and measure approximately 9-inch tall. This collection is most suitable for puppies and small dogs.",data/multimodal_search_images/idx_73.jpg
74,"WOWOWMEOW Small Animals Warm Hanging Cage Cave Bed for Hamsters, Guinea-Pigs, Rats and Chinchillas (M, Dot-Grey) ",data/multimodal_search_images/idx_74.jpg
75,"EMUST Dog Coats,Warm Winter Dog Snow Jacket for Large Dogs with Quick Release,Reflective Dog Fleece Jackets Winter for Cold Weather, 6 Colors 6 Sizes (XXXL, Orange) ",data/multimodal_search_images/idx_75.jpg
76,Hamster Automatic Water Bottle Drinking Dispenser Bottle 125ML with Food Feeder Bowl Pet Container for Small Animals Rat Gerbil Mouse Chinchillas Squirrel Guinea Pig Cage Toy Package Included: 1 x Pet Water Bottle 1 x Food Container,data/multimodal_search_images/idx_76.jpg
77,kzrfojy Cat Surgery Recovery Suit Cat Onesie for Cats After Surgery for Surgical Abdominal Wound Or Skin Diseases E-Collar Alternative Wear Cat Neutering Bodysuit Wear (Dark-Blue-M) ,data/multimodal_search_images/idx_77.jpg
78,"Mengar Dog Leash Pet Leash Double Dog Leash Coupler, Premium Quality Double Dog Training Leash for Small Medium Large Dog - No Tangle Coupler Leash for 2 Dogs ",data/multimodal_search_images/idx_78.jpg
79,"House of FurBaby Extra Small Dog Collar | Personalized Dog Collar | The Naturals | Chihuahua Collar | XXS Dog Collar (XXS- Collar only, Grey) The Naturals teeny collar collection, with crystal buckle and House of FurBaby dangle charm. Customize for free with your pet's name. Includes crystal paw collar charm.",data/multimodal_search_images/idx_79.jpg
80,"ALL FOR PAWS Dog Slow Feeders Pet Snuffle Mat for Dogs, Interactive Feed Game for Boredom, Dog Treat Dispenser Indoor Outdoor Stress Relief Product Description All For Paws Dig it Fluffy Mat Smart Dog Toys will challenge your dog mentally. Just put it on the ground, put treats on the mat and challenge your dog by finding and eating them. It will keep your dog entertained for a long period. Perfect gift for all your dog's loving friends. Set Contains: 1 x All For Paws Dig it Fluffy Mat, 55 cm Diameter",data/multimodal_search_images/idx_80.jpg
81,"Aritan Dog Durable Food Dispensing Toy, Pet Interactive Chew Ball, Tooth Cleaning IQ Training for Small Medium Large Dogs, Gift a Waste Bag Dispenser ",data/multimodal_search_images/idx_81.jpg
82,"DOGWONG Summer Cotton Dog Collar with Bowtie, Flamingo Pink Dog Collar Comfortable Durable Hawaiian Beach Palm Tree Dog Collar for Small Medium Large Dog About us Dear friend, welcome to DOGWONG:) Four reasons to choose our products We Love Dogs Every one in our team has one or more dogs,we love dogs,so we choose to make this kind of products.They are our families and we want to give them the best things that we can give them.We have a heart that truly loves them. The Best Quality All our products are hand-made and undergo a rigorous inspection.As the team expands, we already have professional design,produce and inspection team. Beautiful and Unique Design We will design more products and styles to meet the requirement of different dogs.Pls pay more attention to us. Satisfied After-sale Services If you have any question about our products,pls contact us feel free.We will reply you in 24 hours and give you a satisfied resolution.",data/multimodal_search_images/idx_82.jpg
83,"PawLove Salmon Kitty Kisses Cat Dental Treats | Grain Free, Real Ingredients, Made in The USA, Healthy, Fresh Breath Cat Treats | 2 Ounces PawLove Salmon Kitty Kisses Cat Dental Treats | Grain Free, Real Ingredients, Made in The USA, Healthy, Fresh Breath Cat Treats | 2 Ounces",data/multimodal_search_images/idx_83.jpg
84,"goDog Squirrel Roadkill Dog Toy The road kill squirrel can encourage play when you squeak the squeakers. Interacting with your dog is a vital part of both of your lives. There are two squeakers in the toy, one at the head and one in the tail. The squeaker in the tail makes a high pitch squeak and the one at the head makes more of a grunting sound. This toy was purposefully unstuffed so that your dog can fulfill his need to shake things.",data/multimodal_search_images/idx_84.jpg
85,Yifantacy Puppers 2 Pack Floating Fetch Toy | for Any Dog Breed and Size | Easy to Throw | Great for High Energy Dogs | Eva Foam | Water Fetch Toy ,data/multimodal_search_images/idx_85.jpg
86,"ZXAZX Crocodile Plush Dog Chew Toy, Crocodile Plush Pillow Stuffed Animal Toy for Dog, Pets Companion, Home Decoration Material :Short Plush Colour: Green Size: Approx.45*22*10cm Weight: Approx.180g Products Include: One Crocodile Toy Note: Please allow a little size error due to manual measurement. Please be reminded that due to lighting effects and monitor's brightness/contrast settings etc, the item's color may be slightly different from the pictures. Expect for the product itself , excluding other goods.Please understand.Thanks!",data/multimodal_search_images/idx_86.jpg
87,ZippyPaws Jigglerz Frankenstein's Monster ,data/multimodal_search_images/idx_87.jpg
88,Funny Christmas Dog Costumes for Small Dogs Santa Dog Cat Costumes Stitch Costume for Dogs Suit Dog Cat Outfit Christmas Clothes for Pet Dog New Year Funny Dress Pet Party Clothing Suits(XL) ,data/multimodal_search_images/idx_88.jpg
89,"Lurranzo 3Pcs Catnip Toys, Natural Catnip Cat Chew Toy Bite Resistant Catnip Pillows for Cats Features Material:Crystal velvet Color:Yellow & Blue & Green Style:Three different cute emojis Package included: 1 x Yellow catnip toy 1 x Blue catnip toy 1 x Green catnip toy",data/multimodal_search_images/idx_89.jpg
90,"ASENKU Life Jackets for Dogs，Adjustable Pet Preserver Water Life Jackets with Camouflage Design & Rescue Handle for XS Small Medium Large Dog Lifesaver Swimming Canoeing & Boating (Blue Shark, S) ",data/multimodal_search_images/idx_90.jpg
91,"Weatherproof Cat House Outdoor/Indoor, Luxurious 2-Story Cat Shelter Condo with Balcony, Transparent PVC Canopy & Escape Door (Grey) Looking for a house for your beloved cat? This 2 story luxurious cat house/shelter/condo will be the perfect cozy place for your indoor kitty or feral and stray cats. ❄ 2-stories offer your kitty cat spacious space to play and rest. ☼ A leisure balcony allows your cat enjoying sunbath under protection of the transparent PVC canopy. ☾ Through 2 escape doors with vinyl door flap,the cat can escape quickly if there is emergency. ☂ Waterproof asphalt roof enables this cat house to be fully adapted any weather conditions. ☃ Bottom floor can be removed for easy maintenance. Specifications: 1. Color: Gray 2. Material: Fir Wood 3. Dimensions: (30.5 x 25.4 x 30) / (77.5 x 64.5 x 76) cm (L x W x H) 4. Door frame to the Ground Height: 4.56"" / 11.6cm 5. Upper Diving platform Height: 14.2"" / 36cm 6. Door Dimensions: (6.7 x 7.5) inch / (17 x 19) cm (W x H) 7. Dimensions Inner Space First Floor: 504 in² (21 in L x 24 in W); Second Floor: 247.8 in² (21 in L x 11.8 in W) 8. Product Weight: 13.3kg / 29.3lbs 9. Weight Capacity: 20kg / 44lbs 10. Suitable for: 3 Adult cat / 4 Kittens Package Includes: 1 x Wooden Cat Cottage 1 x Manual",data/multimodal_search_images/idx_91.jpg
92,"AIBAO 7pcs Birds Cage Swing Set Parrots Toys with Bell Colorful Chewing Hanging Hammock for Parakeets, Macaws, Conures, Budgies, Lovebirds, Mynah, Finches Package List: 1*Bird Wooden Beads Swing 1*Suspension bridge swing stand 1*Bell string 1*Wooden bead rotating parrot ladder 1*Sepaktakraw bite toy 1*Tassel belll 1*Wood molar string Main Feature: 1.Made by safe Material, 100% natural wood and all of them are dyed by edible pigments. 2.7pcs toys can satisfy your birds'different need for climbing, standing, chewing and playing. 3.Nice shape and color, looks pretty to attract pet birds'attention. 4.Smooth surface of the toys, ensuring that the bird's claws and mouth will not be injured when playing. NOTE: No harmful color gel added, it will fade while immersing into water. Natural wood is not perfect, cracks or tree eyes are unavoidable WHY DO YOUR PARROTS NEED TOYS? Toys for parrots are not really playthings or rewards-rather they are necessities. In the wild, most parrots are grouped, and they spend a lot of time on searching for food and avoiding enemies. However, once the parrots are domesticated, they will have plenty of time. Moreover, most people only have one or two parrots, which causes the bird lack a companion and regard the owner as an important partner. So if you don't have much time to accompany them, they will feel lonely and boring. A lonely parrot may scream for biting things or even biting their own feathers in order to attract your attention. One of the long-lasting and graceful birds will gradually become introverted, violent. PREPARE ENOUGH TOYS FOR YOUR LOVE BIRD:The parrot's beak is always growing to keep sharp. Too long beak can affect parrot's feeding ability and damage its health. In the wild, parrots will control the beak’s length by biting the trunk and hard food. The love of biting is a part of their nature. If the parrots in the house lack the proper things to bite, they have to bite household items based on health and nature.",data/multimodal_search_images/idx_92.jpg
93,"Emotional Support Animal ESA ID Package [Includes Physical Pet ID Wallet Card & ESA Service Tag for Dog or Cat & Emailed Digital Copy] To start, click customize!",data/multimodal_search_images/idx_93.jpg
94,"Exo Terra PT3236 Soft Pellets Juvenile Box Turtle Food, 7.8 oz Exo Terra creates pet products for owners that have safety and health as their top priority. Exo Terra ensures nothing but the best in quality material and design for your loved one. Don't settle for anything less, use Exo Terra.",data/multimodal_search_images/idx_94.jpg
95,"DroolingDog Clothes for Small Dogs Girl Puppy Tshirt Small Dog Thanksgiving Shirt, Small Product Highlights: This tank top is an adorable choice in attire for your puppy. The tee slips on and off easily and offers a comfortable fit, and features a cute pink heart on a white background. Only at DroolingDog. Suggestions: a. Measuring your dog for a perfect fit. Sizing should allow room for 2 fingers to fit between the item and the pet.                      b. If any of the measurements are 'between' two sizes, choose the larger size.                     c. Your baby usually wears size S doesn't mean all size S will fit him/her. Size Chart: Size S - Neck: 9.4'' Chest: 14.1'' Back: 9.4'' Features: New arrivals vest; Concentrate on pet clothes for years, quality guaranteed Care Instructions: Hand wash in cold water/Machine wash, gentle cycle. Line dry. Do not bleach. Material: Cotton, thin thickness Intend For: Puppy Kitten Includes: (1) Shirt",data/multimodal_search_images/idx_95.jpg
96,"Kakadu Pet Empire Tracks Reflective Breakaway Cat Collar with Bell, One Size, 3/8"" x 8-12"", Earth The Empire Tracks cat nylon collars are adjustable and feature a reflective stitch for high visibility while your precious feline is out painting the town red. Our new LuxurTech fabric which is soft to touch, super comfy for your pet and has a luxurious sheen will give your pet a much loved look. The collar features a safe breakaway collar in case your cat gets caught and also a bell so you can hear them coming. Machine washable for easy cleaning. Measuring 3/8""x 12""and adjusts from 8 - 12"", it's suitable for all cat and small dog breeds.",data/multimodal_search_images/idx_96.jpg
97,"Dog’s Recovery Suit Post Surgery Shirt for Female Male Dog, E-Collar Alternative Wound Protective Clothes (red White-XL) ",data/multimodal_search_images/idx_97.jpg
